support,itemsets
0.1430781129156999,"frozenset({'book', 'refrigerator'})"
0.12807424593967517,"frozenset({'dining table', 'refrigerator'})"
0.16102088167053363,"frozenset({'refrigerator', 'bottle'})"
0.2959783449342614,"frozenset({'person', 'refrigerator', 'tv'})"
0.19071925754060326,"frozenset({'person', 'refrigerator', 'chair'})"
0.17424593967517402,"frozenset({'chair', 'refrigerator', 'tv'})"
0.11214230471771075,"frozenset({'chair', 'refrigerator', 'laptop'})"
0.1728538283062645,"frozenset({'chair', 'person', 'refrigerator', 'tv'})"
0.11105955143078113,"frozenset({'chair', 'person', 'refrigerator', 'laptop'})"
0.1091260634184068,"frozenset({'chair', 'refrigerator', 'tv', 'laptop'})"
0.10804331013147718,"frozenset({'tv', 'refrigerator', 'laptop', 'person', 'chair'})"
0.17834493426140757,"frozenset({'train', 'person', 'refrigerator'})"
0.16496519721577727,"frozenset({'train', 'refrigerator', 'tv'})"
0.1122969837587007,"frozenset({'train', 'refrigerator', 'laptop'})"
0.1605568445475638,"frozenset({'train', 'person', 'refrigerator', 'tv'})"
0.108584686774942,"frozenset({'train', 'refrigerator', 'tv', 'laptop'})"
0.10850734725444702,"frozenset({'train', 'person', 'refrigerator', 'laptop'})"
0.1048723897911833,"frozenset({'refrigerator', 'laptop', 'train', 'person', 'tv'})"
0.13611755607115236,"frozenset({'cup', 'person', 'refrigerator'})"
0.12374323279195669,"frozenset({'cup', 'refrigerator', 'tv'})"
0.12250580046403713,"frozenset({'cup', 'person', 'refrigerator', 'tv'})"
0.20239752513534415,"frozenset({'person', 'refrigerator', 'laptop'})"
0.20108275328692962,"frozenset({'refrigerator', 'tv', 'laptop'})"
0.19621036349574633,"frozenset({'person', 'refrigerator', 'tv', 'laptop'})"
0.15684454756380511,"frozenset({'cell phone', 'person', 'refrigerator'})"
0.1453982985305491,"frozenset({'cell phone', 'refrigerator', 'tv'})"
0.1023201856148492,"frozenset({'cell phone', 'refrigerator', 'laptop'})"
0.14385150812064965,"frozenset({'cell phone', 'person', 'refrigerator', 'tv'})"
0.10077339520494973,"frozenset({'cell phone', 'person', 'refrigerator', 'laptop'})"
0.13897911832946636,"frozenset({'book', 'person', 'refrigerator'})"
0.1320185614849188,"frozenset({'book', 'refrigerator', 'tv'})"
0.12822892498066513,"frozenset({'book', 'person', 'refrigerator', 'tv'})"
0.1265274555297757,"frozenset({'dining table', 'person', 'refrigerator'})"
0.11562258313998454,"frozenset({'dining table', 'refrigerator', 'tv'})"
0.11415313225058005,"frozenset({'dining table', 'person', 'refrigerator', 'tv'})"
0.1585460170146945,"frozenset({'person', 'refrigerator', 'bottle'})"
0.1430781129156999,"frozenset({'refrigerator', 'tv', 'bottle'})"
0.1409126063418407,"frozenset({'person', 'refrigerator', 'tv', 'bottle'})"
0.29737045630317094,"frozenset({'person', 'clock'})"
0.2675174013921114,"frozenset({'clock', 'tv'})"
0.2020108275328693,"frozenset({'train', 'clock'})"
0.15073472544470223,"frozenset({'clock', 'chair'})"
0.10951276102088167,"frozenset({'cup', 'clock'})"
0.17865429234338748,"frozenset({'cell phone', 'clock'})"
